prime_type,prime,target_full,target_fragment,SOA,correct_response,delay,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,mouse.started,prime_text.started,submit_text.started,textbox.started,polygon.stopped,fragment_text.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,trials.textbox.text,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
related ,sunny,warm,w__m,0.4,warm,0.9,86,86,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[5.095541292103007],['submit_text'],warm,0,86,86,17,1824.6275113329757,,1824.6213279999793,1824.6275113329757,0.0030588340014219284,1825.123725875048,1825.123725875048,1825.123725875048,1825.1362141659483,1825.515073165996,1829.7174696661532,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[5.095541292103007],['submit_text'],warm,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,playground ,slides ,s_i_e_,0.1,slides,0.6,87,87,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[18.58769387495704],['submit_text'],slides,0,87,87,4,1829.7263450829778,,1829.7209010829683,1829.7263450829778,0.0033411660697311163,1830.2223690829705,1830.2223690829705,1830.2223690829705,1830.2338758751284,1830.323881083168,1848.309255125001,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[18.58769387495704],['submit_text'],slides,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,hammer,fan,f_n,0.1,fan,0.6,88,88,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[0],[0],[0],[4.630159666063264],['submit_text'],fun,0,88,88,119,1848.320375249954,,1848.3134119999595,1848.320375249954,0.0040272921323776245,1848.8119786661118,1848.8119786661118,1848.8119786661118,1848.824380000122,1848.9075868329965,1852.9442335001659,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[0],[0],[0],[4.630159666063264],['submit_text'],fun,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,physics,germs,g_r_s,0.1,germs,0.6,89,89,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[0],[0],[0],[7.078874875092879],['submit_text'],girls,0,89,89,79,1852.9575957909692,,1852.9488113750704,1852.9575957909692,0.004465208854526281,1853.4460872909985,1853.4460872909985,1853.4460872909985,1853.4746080411132,1853.5455997081008,1860.0284063329455,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[0],[0],[0],[7.078874875092879],['submit_text'],girls,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,interview,dollar,d_l_a_,0.1,dollar,0.6,90,90,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[17.402630832977593],['submit_text'],dollar,0,90,90,71,1860.0400755410083,,1860.0338162910193,1860.0400755410083,0.0052807501051574945,1860.5289747500792,1860.5289747500792,1860.5289747500792,1860.5411384580657,1860.6277172081172,1877.4372367081232,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[17.402630832977593],['submit_text'],dollar,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,media,hair,h__r,0.1,hair,0.6,91,91,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[6.227642124984413],['submit_text'],hair,0,91,91,75,1877.4468954161275,,1877.4408072500955,1877.4468954161275,0.003477666061371565,1877.9388174579944,1877.9388174579944,1877.9388174579944,1877.9503879579715,1878.0522785831708,1883.6691387500614,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[6.227642124984413],['submit_text'],hair,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,row,column,c_l__n,0.1,column,0.6,92,92,0,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[8.106699083931744],['submit_text'],column,0,92,92,26,1883.678825916024,,1883.6726032500155,1883.678825916024,0.0033692079596221447,1884.1724162909668,1884.1724162909668,1884.1724162909668,1884.184014666127,1884.2752130830195,1891.7799310409464,[np.float64(-0.03111111111111111)],[np.float64(-0.4022222222222222)],[1],[0],[0],[8.106699083931744],['submit_text'],column,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,computer,machine,m_c__n_,0.1,machine,0.6,93,93,0,[np.float64(-0.017777777777777778)],[np.float64(-0.40444444444444444)],[1],[0],[0],[24.53478324995376],['submit_text'],machine,0,93,93,12,1891.7918535829522,,1891.7845514579676,1891.7918535829522,0.004503666190430522,1892.2810663329437,1892.2810663329437,1892.2810663329437,1892.3092179580126,1892.3784966659732,1916.3200273751281,[np.float64(-0.017777777777777778)],[np.float64(-0.40444444444444444)],[1],[0],[0],[24.53478324995376],['submit_text'],machine,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,crayons,colour,c_l_u_,0.1,colour,0.6,94,94,0,[np.float64(-0.017777777777777778)],[np.float64(-0.40444444444444444)],[1],[0],[0],[6.529934374848381],['submit_text'],colour,0,94,94,46,1916.3296642911155,,1916.323843457969,1916.3296642911155,0.00371879106387496,1916.825824333122,1916.825824333122,1916.825824333122,1916.8392247499432,1916.9183899159543,1922.8545521660708,[np.float64(-0.017777777777777778)],[np.float64(-0.40444444444444444)],[1],[0],[0],[6.529934374848381],['submit_text'],colour,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,school ,students ,s__d__t_,0.4,students,0.9,95,95,0,[np.float64(-0.04)],[np.float64(-0.40444444444444444)],[1],[0],[0],[23.44183045811951],['submit_text'],student,0,95,95,3,1922.8646968749817,,1922.8591740000993,1922.8646968749817,0.004512500017881393,1923.3586262499448,1923.3586262499448,1923.3586262499448,1923.3711667500902,1923.7509225830436,1946.3016883749515,[np.float64(-0.04)],[np.float64(-0.40444444444444444)],[1],[0],[0],[23.44183045811951],['submit_text'],student,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,mother,father,f_t_e_,0.4,father,0.9,96,96,0,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[10.522450875025243],['submit_text'],father,0,96,96,47,1946.326732791029,,1946.3050862080418,1946.326732791029,0.003287874860689044,1946.809497707989,1946.809497707989,1946.809497707989,1946.8222156660631,1947.2021276659798,1956.8281738751102,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[10.522450875025243],['submit_text'],father,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,map,atlas,a_l_s,0.4,atlas,0.9,97,97,0,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[4.162684750044718],['submit_text'],atlas,0,97,97,59,1956.8392658750527,,1956.8324975830037,1956.8392658750527,0.004218374844640493,1957.3317607080098,1957.3317607080098,1957.3317607080098,1957.360118541168,1957.7256134159397,1960.9959305829834,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[4.162684750044718],['submit_text'],atlas,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,washroom,shower,s_o_e_,0.4,shower,0.9,98,98,0,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[4.303880707826465],['submit_text'],shoes,0,98,98,5,1961.0099499160424,,1961.0012229159474,1961.0099499160424,0.005159500055015087,1961.4986802081112,1961.4986802081112,1961.4986802081112,1961.526826708112,1961.8926214580424,1965.30586962495,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[4.303880707826465],['submit_text'],shoes,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,shampoo,conditioner,c_n_i_i_n_r,0.4,conditioner,0.9,99,99,0,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[6.051754416897893],['submit_text'],conditioner,0,99,99,27,1965.3159422911704,,1965.3102797910105,1965.3159422911704,0.0043005000334233046,1965.810191916069,1965.810191916069,1965.810191916069,1965.822744749952,1966.202318290947,1971.3627978749573,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[6.051754416897893],['submit_text'],conditioner,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,clock,time,t_m_,0.1,time,0.6,100,100,0,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[7.554833666887134],['submit_text'],time,0,100,100,28,1971.3768024160527,,1971.3668657911476,1971.3768024160527,0.003934707958251238,1971.8780060000718,1971.8780060000718,1971.8780060000718,1971.8780060000718,1971.9627835000865,1978.9224659160245,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[7.554833666887134],['submit_text'],time,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,kitchen,stove,s_o_e,0.1,stove,0.6,101,101,0,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[48.90119541599415],['submit_text'],store,0,101,101,8,1978.9320362911094,,1978.926758290967,1978.9320362911094,0.004183708922937512,1979.4268945001531,1979.4268945001531,1979.4268945001531,1979.4399025831372,1979.519881250104,2027.8287064160686,[np.float64(-0.04)],[np.float64(-0.41)],[1],[0],[0],[48.90119541599415],['submit_text'],store,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,hospital ,doctor,d__t_r,0.1,doctor ,0.6,102,102,0,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[1],[0],[0],[16.171182916965336],['submit_text'],doctor,0,102,102,0,2027.840144583024,,2027.8334274161607,2027.840144583024,0.004589874995872378,2028.3266654580366,2028.3266654580366,2028.3266654580366,2028.3384845410474,2028.4284667910542,2044.0053060830105,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[1],[0],[0],[16.171182916965336],['submit_text'],doctor,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,shoe,sock,s__k,0.1,sock,0.6,103,103,0,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[1],[0],[0],[3.6820230409502983],['submit_text'],sock,0,103,103,22,2044.0137220830657,,2044.008251833031,2044.0137220830657,0.002854374935850501,2044.5105764579494,2044.5105764579494,2044.5105764579494,2044.5230320410337,2044.5985140830744,2047.6909928750247,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[1],[0],[0],[3.6820230409502983],['submit_text'],sock,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,music,song,s__g,0.4,song,0.9,104,104,0,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[1],[0],[0],[10.722831124905497],['submit_text'],song,0,104,104,7,2047.6997801661491,,2047.694443040993,2047.6997801661491,0.0033432079944759607,2048.194750875002,2048.194750875002,2048.194750875002,2048.2067823749967,2048.5952975000255,2058.417965875007,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[1],[0],[0],[10.722831124905497],['submit_text'],song,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,bracelet,burger,b_r_e_,0.1,burger,0.6,105,105,0,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[0],[0],[0],[44.20972558297217],['submit_text'],borek,0,105,105,97,2058.428821749985,,2058.4227349159773,2058.428821749985,0.004662207793444395,2058.9175164999906,2058.9175164999906,2058.9175164999906,2058.9294235410634,2059.0149470411707,2102.6332004161086,[np.float64(-0.03)],[np.float64(-0.4111111111111111)],[0],[0],[0],[44.20972558297217],['submit_text'],borek,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,months,high,h_g_,0.4,high,0.9,106,106,0,[np.float64(-0.027777777777777776)],[np.float64(-0.4111111111111111)],[0],[0],[0],[8.878365042153746],['submit_text'],hugs,0,106,106,106,2102.643629665952,,2102.637460249942,2102.643629665952,0.004143417114391923,2103.148366291076,2103.148366291076,2103.148366291076,2103.148366291076,2103.531752082985,2111.516538582975,[np.float64(-0.027777777777777776)],[np.float64(-0.4111111111111111)],[0],[0],[0],[8.878365042153746],['submit_text'],hugs,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,tea,duck,du__,0.1,duck,0.6,107,107,0,[np.float64(-0.027777777777777776)],[np.float64(-0.4111111111111111)],[1],[0],[0],[6.351495665963739],['submit_text'],dull,0,107,107,77,2111.5260582079645,,2111.5202609160915,2111.5260582079645,0.0036094998940825462,2112.0178111661226,2112.0178111661226,2112.0178111661226,2112.0294269579463,2112.1157265410293,2117.8724651660305,[np.float64(-0.027777777777777776)],[np.float64(-0.4111111111111111)],[1],[0],[0],[6.351495665963739],['submit_text'],dull,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,carpet,lightning,l_g_t_n_,0.4,lightning,0.9,108,108,0,[np.float64(-0.027777777777777776)],[np.float64(-0.4111111111111111)],[1],[0],[0],[12.64620408299379],['submit_text'],lighting,0,108,108,104,2117.896900041029,,2117.87600479112,2117.896900041029,0.0034539999905973673,2118.379178415984,2118.379178415984,2118.379178415984,2118.404276125133,2118.765695082955,2130.522717083106,[np.float64(-0.027777777777777776)],[np.float64(-0.4111111111111111)],[1],[0],[0],[12.64620408299379],['submit_text'],lighting,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,fan,maize,m_i_e,0.4,maize,0.9,109,109,0,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[9.12929595913738],['submit_text'],movie,0,109,109,100,2130.547132082982,,2130.525934375124,2130.547132082982,0.0030782080721110106,2131.01656458294,2131.01656458294,2131.01656458294,2131.040153790964,2131.4161557080224,2139.655954624992,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[9.12929595913738],['submit_text'],movie,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,electron,chart,c_a_t,0.4,chart,0.9,110,110,0,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[11.340153999859467],['submit_text'],chaat,0,110,110,98,2139.664097791072,,2139.65914000012,2139.664097791072,0.003097084118053317,2140.1532820831053,2140.1532820831053,2140.1532820831053,2140.181222458137,2140.5726582501084,2151.0000968331005,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[11.340153999859467],['submit_text'],chaat,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,bag ,biscuit,b_sc_i_,0.4,biscuit,0.9,111,111,0,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[6.088511708192527],['submit_text'],biscuit,0,111,111,64,2151.0134864579886,,2151.004403457977,2151.0134864579886,0.0041947499848902225,2151.5020911660977,2151.5020911660977,2151.5020911660977,2151.5141712911427,2151.9145746659487,2157.093826916069,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[6.088511708192527],['submit_text'],biscuit,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,dessert,sweet,s___t,0.4,sweet,0.9,112,112,0,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[5.110122417099774],['submit_text'],sweet,0,112,112,39,2157.105196291115,,2157.0986757080536,2157.105196291115,0.004715292016044259,2157.59656229103,2157.59656229103,2157.59656229103,2157.6091715830844,2157.989852500148,2162.209646207979,[np.float64(-0.005555555555555556)],[np.float64(-0.3977777777777778)],[1],[0],[0],[5.110122417099774],['submit_text'],sweet,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,aeroplane,airport,a_r_o_t,0.4,airport,0.9,113,113,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[4.041180459083989],['submit_text'],airport,0,113,113,53,2162.2195080830716,,2162.2140942499973,2162.2195080830716,0.004343125037848949,2162.713556624949,2162.713556624949,2162.713556624949,2162.726225291146,2163.1065902500413,2166.255976665998,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[4.041180459083989],['submit_text'],airport,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,calculator,lyrics,l_r_c_,0.4,lyrics,0.9,114,114,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[16.931463208049536],['submit_text'],lyrac,0,114,114,80,2166.264615166001,,2166.259025541134,2166.264615166001,0.0029632081277668476,2166.7636811251286,2166.7636811251286,2166.7636811251286,2166.7636811251286,2167.1565636659507,2183.1912519161124,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[16.931463208049536],['submit_text'],lyrac,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,toothpaste,mug,m_g,0.1,mug,0.6,115,115,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[0],[0],[0],[7.58945820806548],['submit_text'],mug,0,115,115,83,2183.2005796250887,,2183.1948564581107,2183.2005796250887,0.0035002080257982016,2183.697246625088,2183.697246625088,2183.697246625088,2183.7095163329504,2183.786399875069,2190.785060541006,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[0],[0],[0],[7.58945820806548],['submit_text'],mug,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
related ,track,race,r_c_,0.1,race,0.6,116,116,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[3.7607325410936028],['submit_text'],race,0,116,116,34,2190.795285583008,,2190.7892166250385,2190.795285583008,0.00404566596262157,2191.286345832981,2191.286345832981,2191.286345832981,2191.298438958125,2191.3844875411596,2194.550700083142,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[3.7607325410936028],['submit_text'],race,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,shirt,aquatic ,a_u_t_c,0.4,aquatic,0.9,117,117,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[7.520069083897397],['submit_text'],autotic,0,117,117,78,2194.56437204103,,2194.5554410410114,2194.56437204103,0.004608874907717109,2195.0524580001365,2195.0524580001365,2195.0524580001365,2195.0644283751026,2195.4485627911054,2202.07636108296,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[7.520069083897397],['submit_text'],autotic,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,lantern,giant,g_a_t,0.4,giant,0.9,118,118,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[5.568217917112634],['submit_text'],giant,0,118,118,118,2202.085912791081,,2202.080416666111,2202.085912791081,0.003916041925549507,2202.581261333078,2202.581261333078,2202.581261333078,2202.5937513329554,2202.975075124996,2207.649482666049,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[5.568217917112634],['submit_text'],giant,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
unrelated ,napkin,wave,w__e,0.1,wave,0.6,119,119,0,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[8.790982167003676],['submit_text'],were,0,119,119,73,2207.6609088750556,,2207.6537301661447,2207.6609088750556,0.004143166122958064,2208.1531099581625,2208.1531099581625,2208.1531099581625,2208.164767750073,2208.250967083033,2216.445597999962,[np.float64(-0.006666666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[8.790982167003676],['submit_text'],were,p2,001,2025-11-14_13h11.59.516,untitled,,2025.1.1,120.66183026207868,2025-11-14 13h12.09.090779 +0530,
