prime_type,prime,target_full,target_fragment,SOA,correct_response,delay,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,mouse.started,prime_text.started,submit_text.started,textbox.started,polygon.stopped,fragment_text.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,trials.textbox.text,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
unrelated ,ladder,pitcher,p_t_h_r,0.1,pitcher,0.6,87,87,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[16.750747416866943],['submit_text'],panther,0,87,87,103,1070.6806232079398,,1070.6746153330896,1070.6806232079398,0.004101957892999053,1071.184975082986,1071.184975082986,1071.184975082986,1071.184975082986,1071.2665836659726,1087.4260090410244,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[16.750747416866943],['submit_text'],panther,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,window,binary,bi_a_y,0.4,binary,0.9,88,88,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[9.149246458197013],['submit_text'],bais,0,88,88,94,1087.4504442079924,,1087.4291452080943,1087.4504442079924,0.0030448748730123043,1087.932821250055,1087.932821250055,1087.932821250055,1087.945039791055,1088.3201748749707,1096.579063415993,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[9.149246458197013],['submit_text'],bais,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,keyboard,lamp,l__p,0.1,lamp,0.6,89,89,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[3.2366639159154147],['submit_text'],loop,0,89,89,81,1096.5878894999623,,1096.5825926661491,1096.5878894999623,0.0034291669726371765,1097.0856976660434,1097.0856976660434,1097.0856976660434,1097.100062374957,1097.1771328330506,1099.819935958134,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[3.2366639159154147],['submit_text'],loop,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,flipflops,battle,b_t_l_,0.1,battle,0.6,90,90,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[0.16864800010807812],['submit_text'],,0,90,90,93,1099.8334175411146,,1099.8243604579475,1099.8334175411146,0.0043042919132858515,,,,,,1099.9938955830876,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[0.16864800010807812],['submit_text'],,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,interview,dollar,d_l_a_,0.1,dollar,0.6,91,91,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[28.355781292077154],['submit_text'],dilemma,0,91,91,71,1100.006308000069,,1100.0000507500954,1100.006308000069,0.0059987499844282866,1100.4990919581614,1100.4990919581614,1100.4990919581614,1100.5109939579852,1100.5865208751056,1128.356577708153,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[28.355781292077154],['submit_text'],dilemma,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,numbers,fire,f_re,0.1,fire,0.6,92,92,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[5.569246917031705],['submit_text'],fire,0,92,92,107,1128.3673328750301,,1128.360802958021,1128.3673328750301,0.004113583127036691,1128.8561002500355,1128.8561002500355,1128.8561002500355,1128.86848254106,1128.9565316659864,1133.9308335001115,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[5.569246917031705],['submit_text'],fire,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,planet,bottle,b__t_e,0.1,bottle,0.6,93,93,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[15.918918292038143],['submit_text'],bottle,0,93,93,61,1133.9401866251137,,1133.934602333,1133.9401866251137,0.003679875051602721,1134.4338430410717,1134.4338430410717,1134.4338430410717,1134.4459158331156,1134.5348672501277,1149.854183375137,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[15.918918292038143],['submit_text'],bottle,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,shelf,motor,m_t_r,0.1,motor,0.6,94,94,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[4.434845000039786],['submit_text'],meter,0,94,94,101,1149.8680064580403,,1149.8579477081075,1149.8680064580403,0.0036583328619599342,1150.3557435411494,1150.3557435411494,1150.3557435411494,1150.368989041075,1150.4546397500671,1154.2934262910858,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[4.434845000039786],['submit_text'],meter,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,table,chair,c_a_r,0.4,chair,0.9,95,95,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[10.730764125008136],['submit_text'],chair,0,95,95,43,1154.3013937501237,,1154.2962992079556,1154.3013937501237,0.0027958331629633904,1154.8013460000511,1154.8013460000511,1154.8013460000511,1154.8013460000511,1155.1949715409428,1165.0277174999937,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[10.730764125008136],['submit_text'],chair,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,pencil,eraser,e_a_e_,0.4,eraser,0.9,96,96,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[0],[0],[0],[3.7912333749700338],['submit_text'],eraser,0,96,96,15,1165.052250290988,,1165.0308179161511,1165.052250290988,0.003012457862496376,1165.5343993750867,1165.5343993750867,1165.5343993750867,1165.558052125154,1165.9351712081116,1168.8227801660541,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[0],[0],[0],[3.7912333749700338],['submit_text'],eraser,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,shampoo,conditioner,c_n_i_i_n_r,0.4,conditioner,0.9,97,97,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[11.799320458900183],['submit_text'],conditioner,0,97,97,27,1168.8340207501315,,1168.8278920829762,1168.8340207501315,0.004992624977603555,1169.3239712500945,1169.3239712500945,1169.3239712500945,1169.3529304999392,1169.7183108329773,1180.6278434579726,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[11.799320458900183],['submit_text'],conditioner,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,call,phone,p_o_e,0.1,phone,0.6,98,98,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[7.807110416935757],['submit_text'],phone,0,98,98,40,1180.6358499580529,,1180.6305371660274,1180.6358499580529,0.0026146250311285257,1181.1348970411345,1181.1348970411345,1181.1348970411345,1181.1348970411345,1181.2239402080886,1188.4382326251362,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[7.807110416935757],['submit_text'],phone,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,light,electricity,e_e_t_i_i_y,0.1,electricity ,0.6,99,99,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[15.820116166956723],['submit_text'],electricity,0,99,99,16,1188.4528667081613,,1188.4416792499833,1188.4528667081613,0.003351250197738409,1188.9414185411297,1188.9414185411297,1188.9414185411297,1188.9695348751266,1189.0529847911093,1204.2626029581297,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[15.820116166956723],['submit_text'],electricity,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,laptop ,pouch ,p_u_h,0.1,pouch ,0.6,100,100,0,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[19.43559658387676],['submit_text'],puuuh,0,100,100,63,1204.2722304579802,,1204.2659075411502,1204.2722304579802,0.0032065000850707293,1204.7691678330302,1204.7691678330302,1204.7691678330302,1204.7815876661334,1204.8584418750834,1223.702287208056,[np.float64(-0.028888888888888888)],[np.float64(-0.4122222222222222)],[1],[0],[0],[19.43559658387676],['submit_text'],puuuh,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,electron,chart,c_a_t,0.4,chart,0.9,101,101,0,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[1],[0],[0],[15.797257540980354],['submit_text'],chart,0,101,101,98,1223.7147910411004,,1223.7082790830173,1223.7147910411004,0.005648416932672262,1224.2042738751043,1224.2042738751043,1224.2042738751043,1224.2159890411422,1224.620669625001,1239.5062468331307,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[1],[0],[0],[15.797257540980354],['submit_text'],chart,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,sky,cloud,c_o_d,0.1,cloud,0.6,102,102,0,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[1],[0],[0],[3.9457700420171022],['submit_text'],cloud,0,102,102,48,1239.5199804161675,,1239.5098080411553,1239.5199804161675,0.003457459155470133,1240.0107152501587,1240.0107152501587,1240.0107152501587,1240.0230861660093,1240.1036919159815,1243.4562757499516,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[1],[0],[0],[3.9457700420171022],['submit_text'],cloud,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,king,queen,q___n,0.1,queen,0.6,103,103,0,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[1],[0],[0],[3.9314535830635577],['submit_text'],queen,0,103,103,38,1243.504730958026,,1243.4982380829751,1243.504730958026,0.04185704211704433,1243.9598201250192,1243.9598201250192,1243.9598201250192,1243.9984044581652,1244.053755958099,1247.4303654159885,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[1],[0],[0],[3.9314535830635577],['submit_text'],queen,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,party,dance,d_n_e,0.4,dance,0.9,104,104,0,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[0],[0],[0],[17.557106458116323],['submit_text'],ddinner,0,104,104,37,1247.4398212910164,,1247.4334362910595,1247.4398212910164,0.0029797079041600227,1247.9390762080438,1247.9390762080438,1247.9390762080438,1247.9521297500469,1248.3375026250724,1264.991255625151,[np.float64(0.0022222222222222222)],[np.float64(-0.40555555555555556)],[0],[0],[0],[17.557106458116323],['submit_text'],ddinner,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,shirt,chips,c_i_s,0.4,chips,0.9,105,105,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[22.44321725005284],['submit_text'],cliss,0,105,105,112,1265.0013522910886,,1264.9951452501118,1265.0013522910886,0.003786332905292511,1265.493053875165,1265.493053875165,1265.493053875165,1265.5051629580557,1265.8964545410126,1287.4392281251494,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[22.44321725005284],['submit_text'],cliss,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,sun,star,s__r,0.4,star,0.9,106,106,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[20.567174541996792],['submit_text'],star,0,106,106,49,1287.4496977080125,,1287.4430567910895,1287.4496977080125,0.003648999845609069,1287.9436480831355,1287.9436480831355,1287.9436480831355,1287.9576397500932,1288.3298925829586,1308.0109643749893,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[20.567174541996792],['submit_text'],star,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,school ,students ,s__d__t_,0.4,students,0.9,107,107,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[0],[0],[0],[13.076701208017766],['submit_text'],sunday,0,107,107,3,1308.0213433329482,,1308.0149212910328,1308.0213433329482,0.003855374874547124,1308.509900333127,1308.509900333127,1308.509900333127,1308.52215770795,1308.9221624580678,1321.0923874161672,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[0],[0],[0],[13.076701208017766],['submit_text'],sunday,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,music,song,s__g,0.4,song,0.9,108,108,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.2530722918454558],['submit_text'],song,0,108,108,7,1321.1058958331123,,1321.0958527079783,1321.1058958331123,0.003341791918501258,1321.59365325002,1321.59365325002,1321.59365325002,1321.6225295830518,1321.9989353751298,1324.349752875045,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.2530722918454558],['submit_text'],song,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,wallet,pizza,p_z_a,0.4,pizza,0.9,109,109,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.061677874997258],['submit_text'],pizza,0,109,109,116,1324.3631800829899,,1324.3565965001471,1324.3631800829899,0.006745583843439817,1324.855375166051,1324.855375166051,1324.855375166051,1324.8685998751316,1325.2472467501648,1327.4191963749472,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[3.061677874997258],['submit_text'],pizza,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,reflection,mirror,m_rr__,0.4,mirror,0.9,110,110,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.807305624941364],['submit_text'],mirror,0,110,110,19,1327.4308488329407,,1327.4237960830797,1327.4308488329407,0.004489499842748046,1327.9219192501623,1327.9219192501623,1327.9219192501623,1327.9342367080972,1328.315577707952,1330.2317988751456,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.807305624941364],['submit_text'],mirror,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,turmeric,sipper,s_p_e_,0.4,sipper,0.9,111,111,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[0],[0],[0],[13.473992916988209],['submit_text'],sppare,0,111,111,90,1330.2559009580873,,1330.2348739160225,1330.2559009580873,0.0029978749807924032,1330.7379195410758,1330.7379195410758,1330.7379195410758,1330.7618772911374,1331.1396915409714,1343.709616541164,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[0],[0],[0],[13.473992916988209],['submit_text'],sppare,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,toothpaste,mug,m_g,0.1,mug,0.6,112,112,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.476889916928485],['submit_text'],mug,0,112,112,83,1343.719463583082,,1343.713382374961,1343.719463583082,0.003657916095107794,1344.2105699579697,1344.2105699579697,1344.2105699579697,1344.2227234160528,1344.3232498329598,1346.1909472909756,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.476889916928485],['submit_text'],mug,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,candle,drum,d__m,0.4,drum,0.9,113,113,0,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.6731806248426437],['submit_text'],doom,0,113,113,74,1346.2003812079784,,1346.1940010001417,1346.2003812079784,0.0029629578348249197,1346.6948516250122,1346.6948516250122,1346.6948516250122,1346.723017415963,1347.1057787910104,1348.868000166025,[np.float64(0.0)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.6731806248426437],['submit_text'],doom,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,media,hair,h__r,0.1,hair,0.6,114,114,0,[np.float64(-0.0022222222222222222)],[np.float64(-0.4033333333333333)],[1],[0],[0],[7.078042707871646],['submit_text'],hair,0,114,114,75,1348.8769943751395,,1348.8714631660841,1348.8769943751395,0.003366874996572733,1349.3711770831142,1349.3711770831142,1349.3711770831142,1349.3832402499393,1349.4732163751032,1355.95025587501,[np.float64(-0.0022222222222222222)],[np.float64(-0.4033333333333333)],[1],[0],[0],[7.078042707871646],['submit_text'],hair,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,bag ,biscuit,b_sc_i_,0.4,biscuit,0.9,115,115,0,[np.float64(-0.0022222222222222222)],[np.float64(-0.4033333333333333)],[1],[0],[0],[24.495777582982555],['submit_text'],basics,0,115,115,64,1355.9592923331074,,1355.9534084580373,1355.9592923331074,0.0030644580256193876,1356.455439166166,1356.455439166166,1356.455439166166,1356.4671944160946,1356.8496077081654,1380.4499857500196,[np.float64(-0.0022222222222222222)],[np.float64(-0.4033333333333333)],[1],[0],[0],[24.495777582982555],['submit_text'],basics,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,sunny,warm,w__m,0.4,warm,0.9,116,116,0,[np.float64(-0.0022222222222222222)],[np.float64(-0.4033333333333333)],[1],[0],[0],[6.4797238749451935],['submit_text'],warm,0,116,116,17,1380.473935291171,,1380.4526958330534,1380.473935291171,0.0026223331224173307,1380.9561993749812,1380.9561993749812,1380.9561993749812,1380.9815060410183,1381.3496536251623,1386.933175083017,[np.float64(-0.0022222222222222222)],[np.float64(-0.4033333333333333)],[1],[0],[0],[6.4797238749451935],['submit_text'],warm,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,spaceship,game,g_m_,0.1,game,0.6,117,117,0,[np.float64(-0.02)],[np.float64(-0.40444444444444444)],[1],[0],[0],[11.695809417171404],['submit_text'],gems,0,117,117,99,1386.957126291003,,1386.9360227910802,1386.957126291003,0.0027694159653037786,1387.4378293331247,1387.4378293331247,1387.4378293331247,1387.46117208316,1387.5264195830096,1398.6326340411324,[np.float64(-0.02)],[np.float64(-0.40444444444444444)],[1],[0],[0],[11.695809417171404],['submit_text'],gems,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
unrelated ,fan,maize,m_i_e,0.4,maize,0.9,118,118,0,[np.float64(-0.02)],[np.float64(-0.40444444444444444)],[1],[0],[0],[8.729895625030622],['submit_text'],mice,0,118,118,100,1398.640501457965,,1398.6353300409392,1398.640501457965,0.0026183328591287136,1399.1402528751642,1399.1402528751642,1399.1402528751642,1399.1402528751642,1399.5413203751668,1407.3659299160354,[np.float64(-0.02)],[np.float64(-0.40444444444444444)],[1],[0],[0],[8.729895625030622],['submit_text'],mice,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
related ,washroom,shower,s_o_e_,0.4,shower,0.9,119,119,0,[np.float64(-0.02)],[np.float64(-0.40444444444444444)],[1],[0],[0],[25.57712954119779],['submit_text'],shower,0,119,119,5,1407.374112666119,,1407.3689276659861,1407.374112666119,0.0029196669347584248,1407.8728306251578,1407.8728306251578,1407.8728306251578,1407.8728306251578,1408.2743680409621,1432.9468422911596,[np.float64(-0.02)],[np.float64(-0.40444444444444444)],[1],[0],[0],[25.57712954119779],['submit_text'],shower,p1,001,2025-11-14_10h49.43.539,untitled,,2025.1.1,119.97468472975699,2025-11-14 10h49.50.254732 +0530,
