prime_type,prime,target_full,target_fragment,SOA,correct_response,delay,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,mouse.started,prime_text.started,submit_text.started,textbox.started,polygon.stopped,fragment_text.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,trials.textbox.text,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
related ,journey,travel,t_a__l,0.1,travel,0.6,86,86,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[5.3426331251394],['submit_text'],travel,0,86,86,52,1473.6808767500333,,1473.6748259589076,1473.6808767500333,0.005017916904762387,1474.1753148750868,1474.1753148750868,1474.1753148750868,1474.187684084056,1474.269371374976,1479.0181969169062,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[5.3426331251394],['submit_text'],travel,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,powder,chicken,c_i_k_n,0.1,chicken,0.6,87,87,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[4.992876625154167],['submit_text'],chicken,0,87,87,89,1479.0260119589511,,1479.0211372089107,1479.0260119589511,0.002861957997083664,1479.5239364590961,1479.5239364590961,1479.5239364590961,1479.5239364590961,1479.6117314170115,1484.0147518340964,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[4.992876625154167],['submit_text'],chicken,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,floor,tile,t_l_,0.4,tile,0.9,88,88,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[3.116156250005588],['submit_text'],tale,0,88,88,29,1484.0262720840983,,1484.0183355000336,1484.0262720840983,0.003487125039100647,1484.514312458923,1484.514312458923,1484.514312458923,1484.5262663341127,1484.9095430839807,1487.1352629999164,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[3.116156250005588],['submit_text'],tale,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,crayons,colour,c_l_u_,0.1,colour,0.6,89,89,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[0.21311154193244874],['submit_text'],,0,89,89,46,1487.1589453751221,,1487.1382317920215,1487.1589453751221,0.0028915840666741133,,,,,,1487.3524695420638,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[0.21311154193244874],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,farmer,crop,c__p,0.1,crop,0.6,90,90,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[4.686220458941534],['submit_text'],crop,0,90,90,14,1487.3640808339696,,1487.357543334132,1487.3640808339696,0.0049079591408371925,1487.857696250081,1487.857696250081,1487.857696250081,1487.8698778341059,1487.9458324590232,1492.0445372089744,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[4.686220458941534],['submit_text'],crop,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,computer,machine,m_c__n_,0.1,machine,0.6,91,91,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[0.20342329097911716],['submit_text'],,0,91,91,12,1492.0549159590155,,1492.0486164591275,1492.0549159590155,0.003973082872107625,,,,,,1492.2531859169248,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[0.20342329097911716],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,skeleton,drawer,d_a_e_,0.1,drawer,0.6,92,92,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[24.917710667010397],['submit_text'],drawer,0,92,92,85,1492.265186709119,,1492.2589833340608,1492.265186709119,0.005634458037093282,1492.7583476249129,1492.7583476249129,1492.7583476249129,1492.7714460839052,1492.8488074589986,1517.1775324170012,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[24.917710667010397],['submit_text'],drawer,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,charger,dinner,d_n_e_,0.4,dinner,0.9,93,93,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[13.987188250059262],['submit_text'],dumbness,0,93,93,110,1517.1871275841258,,1517.1815593340434,1517.1871275841258,0.003913541790097952,1517.6813985840417,1517.6813985840417,1517.6813985840417,1517.6934467500541,1518.0688252500258,1531.1694998750463,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[13.987188250059262],['submit_text'],dumbness,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,bag ,biscuit,b_sc_i_,0.4,biscuit,0.9,94,94,0,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[8.980395291931927],['submit_text'],biscuit,0,94,94,64,1531.1939057090785,,1531.1724473750219,1531.1939057090785,0.002866542199626565,1531.6760905419942,1531.6760905419942,1531.6760905419942,1531.7005957500078,1532.0680966249201,1540.1536042499356,[np.float64(-0.11777777777777777)],[np.float64(-0.39222222222222225)],[1],[0],[0],[8.980395291931927],['submit_text'],biscuit,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,lantern,giant,g_a_t,0.4,giant,0.9,95,95,0,[np.float64(-0.10555555555555556)],[np.float64(-0.4011111111111111)],[1],[0],[0],[6.830828457837924],['submit_text'],giant,0,95,95,118,1540.1622687920462,,1540.15652029193,1540.1622687920462,0.0028402500320225954,1540.659632917028,1540.659632917028,1540.659632917028,1540.6725335840601,1541.060543749947,1546.988097375026,[np.float64(-0.10555555555555556)],[np.float64(-0.4011111111111111)],[1],[0],[0],[6.830828457837924],['submit_text'],giant,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,guitar,grid,g__d,0.4,grid,0.9,96,96,0,[np.float64(-0.10555555555555556)],[np.float64(-0.4)],[1],[0],[0],[4.2934587500058115],['submit_text'],good,0,96,96,86,1546.9967367090285,,1546.99124699994,1546.9967367090285,0.003063082927837968,1547.492356291972,1547.492356291972,1547.492356291972,1547.504757042043,1547.8850972091313,1551.2854407920968,[np.float64(-0.10555555555555556)],[np.float64(-0.4)],[1],[0],[0],[4.2934587500058115],['submit_text'],good,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,media,hair,h__r,0.1,hair,0.6,97,97,0,[np.float64(-0.10555555555555556)],[np.float64(-0.4)],[1],[0],[0],[6.993413625052199],['submit_text'],hair,0,97,97,75,1551.2933427500539,,1551.2880705001298,1551.2933427500539,0.0025565000250935555,1551.793356209062,1551.793356209062,1551.793356209062,1551.793356209062,1551.888362500118,1558.282258250052,[np.float64(-0.10555555555555556)],[np.float64(-0.4)],[1],[0],[0],[6.993413625052199],['submit_text'],hair,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,bed,pillow,p_l_ow,0.1,pillow,0.6,98,98,0,[np.float64(-0.11555555555555555)],[np.float64(-0.4088888888888889)],[1],[0],[0],[5.03424816718325],['submit_text'],pillow,0,98,98,44,1558.2941075419076,,1558.2858251249418,1558.2941075419076,0.0034705421421676874,1558.7822351669893,1558.7822351669893,1558.7822351669893,1558.794831499923,1558.8865620419383,1563.3209539169911,[np.float64(-0.11555555555555555)],[np.float64(-0.4088888888888889)],[1],[0],[0],[5.03424816718325],['submit_text'],pillow,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,dust,soft,s__t,0.1,soft,0.6,99,99,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[9.745642582885921],['submit_text'],spot,0,99,99,87,1563.330592750106,,1563.3244255420286,1563.330592750106,0.0033627920784056187,1563.8271548750345,1563.8271548750345,1563.8271548750345,1563.839679250028,1563.920610833913,1573.0708875840064,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[9.745642582885921],['submit_text'],spot,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,electron,chart,c_a_t,0.4,chart,0.9,100,100,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[0.22944054217077792],['submit_text'],,0,100,100,98,1573.0796384171117,,1573.0738298750948,1573.0796384171117,0.0028672090265899897,,,,,,1573.3042630839627,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[0.22944054217077792],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,movie,file,f__e,0.1,file,0.6,101,101,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[9.0230751670897],['submit_text'],file,0,101,101,69,1573.3153971249703,,1573.3091855419334,1573.3153971249703,0.004791832994669676,1573.8103846251033,1573.8103846251033,1573.8103846251033,1573.8234619589057,1573.904561250005,1582.3330761669204,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[9.0230751670897],['submit_text'],file,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,playground ,slides ,s_i_e_,0.1,slides,0.6,102,102,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[6.5168279588688165],['submit_text'],slides,0,102,102,4,1582.343887124909,,1582.3375455420464,1582.343887124909,0.004373291041702032,1582.8329546249006,1582.8329546249006,1582.8329546249006,1582.861489709001,1582.944892999949,1588.8552351670805,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[6.5168279588688165],['submit_text'],slides,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,butter,bread ,b_e_d,0.4,bread,0.9,103,103,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[2.6467378330416977],['submit_text'],bread,0,103,103,21,1588.8638687920757,,1588.858735542046,1588.8638687920757,0.003405041992664337,1589.3602336249314,1589.3602336249314,1589.3602336249314,1589.3728718340863,1589.7526281250175,1591.506360416999,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[2.6467378330416977],['submit_text'],bread,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,kitchen,stove,s_o_e,0.1,stove,0.6,104,104,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[3.66988508310169],['submit_text'],shole,0,104,104,8,1591.5153421249706,,1591.510036374908,1591.5153421249706,0.003562541911378503,1592.010382791981,1592.010382791981,1592.010382791981,1592.0229094999377,1592.1112992919516,1595.1808213340119,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[3.66988508310169],['submit_text'],shole,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,popcorn,nails,n_i_s,0.4,nails,0.9,105,105,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[5.634784499881789],['submit_text'],nails,0,105,105,70,1595.1947525839787,,1595.1850928340573,1595.1947525839787,0.004159332951530814,1595.682801167015,1595.682801167015,1595.682801167015,1595.6951454589143,1596.077635084046,1600.8206822499633,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[5.634784499881789],['submit_text'],nails,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,hammer,fan,f_n,0.1,fan,0.6,106,106,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[0.24739512498490512],['submit_text'],,0,106,106,119,1600.828252583975,,1600.823314209003,1600.828252583975,0.0025544168893247843,,,,,,1601.0718981670216,[np.float64(-0.12222222222222222)],[np.float64(-0.4)],[1],[0],[0],[0.24739512498490512],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,cake,birthday,b_r_h_a_,0.4,birthday,0.9,107,107,0,[np.float64(-0.12222222222222222)],[np.float64(-0.3977777777777778)],[1],[0],[0],[6.042541542090476],['submit_text'],birthday,0,107,107,55,1601.083161167102,,1601.0767267919146,1601.083161167102,0.004667249973863363,1601.5767322499305,1601.5767322499305,1601.5767322499305,1601.5895330419298,1601.9697330840863,1607.1200335840695,[np.float64(-0.12222222222222222)],[np.float64(-0.3977777777777778)],[1],[0],[0],[6.042541542090476],['submit_text'],birthday,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,bird,fan,f_n,0.1,fan,0.6,108,108,0,[np.float64(-0.12222222222222222)],[np.float64(-0.3977777777777778)],[1],[0],[0],[0.18190470803529024],['submit_text'],,0,108,108,67,1607.1273942089174,,1607.122360083973,1607.1273942089174,0.002255041152238846,,,,,,1607.3052259590477,[np.float64(-0.12222222222222222)],[np.float64(-0.3977777777777778)],[1],[0],[0],[0.18190470803529024],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,sky,cloud,c_o_d,0.1,cloud,0.6,109,109,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[2.8944303328171372],['submit_text'],chord,0,109,109,48,1607.3160050839651,,1607.3092542500235,1607.3160050839651,0.003908124985173345,1607.8106426671147,1607.8106426671147,1607.8106426671147,1607.8237609169446,1607.905002667103,1610.2044474170543,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[2.8944303328171372],['submit_text'],chord,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,missile,roses,r_s_s,0.4,roses,0.9,110,110,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[5.056677625048906],['submit_text'],roses,0,110,110,84,1610.2118958749343,,1610.206929875072,1610.2118958749343,0.00241516693495214,1610.710828667041,1610.710828667041,1610.710828667041,1610.710828667041,1611.1042625419796,1615.264299459057,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[5.056677625048906],['submit_text'],roses,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,knife,chop,c__p,0.1,chop,0.6,111,111,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[6.686994666000828],['submit_text'],chop,0,111,111,58,1615.2785967919044,,1615.267552458914,1615.2785967919044,0.0031651658937335014,1615.7678122920915,1615.7678122920915,1615.7678122920915,1615.78127816692,1615.8613759591244,1621.9553388340864,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[6.686994666000828],['submit_text'],chop,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,wallet,pizza,p_z_a,0.4,pizza,0.9,112,112,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[2.8283087911549956],['submit_text'],pizza,0,112,112,116,1621.964534250088,,1621.9590904589277,1621.964534250088,0.003667083103209734,1622.4603627501056,1622.4603627501056,1622.4603627501056,1622.4727898340207,1622.8791324170306,1624.7881905001123,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[2.8283087911549956],['submit_text'],pizza,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,cash,money,m_n_y,0.4,money,0.9,113,113,0,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[2.6792489578947425],['submit_text'],money,0,113,113,51,1624.8119270419702,,1624.790710875066,1624.8119270419702,0.0024470000062137842,1625.2947965420317,1625.2947965420317,1625.2947965420317,1625.3074711670633,1625.6820141249336,1627.4706897919532,[np.float64(-0.12222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[2.6792489578947425],['submit_text'],money,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,perfume,blanket,b_an__e_,0.1,blanket,0.6,114,114,0,[np.float64(-0.12555555555555556)],[np.float64(-0.4111111111111111)],[1],[0],[0],[16.34902466693893],['submit_text'],blanket,0,114,114,91,1627.478702292079,,1627.4737329999916,1627.478702292079,0.0029668749775737524,1627.9785680000205,1627.9785680000205,1627.9785680000205,1627.9785680000205,1628.072385000065,1643.823654459091,[np.float64(-0.12555555555555556)],[np.float64(-0.4111111111111111)],[1],[0],[0],[16.34902466693893],['submit_text'],blanket,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,laptop ,pouch ,p_u_h,0.1,pouch ,0.6,115,115,0,[np.float64(-0.12555555555555556)],[np.float64(-0.4111111111111111)],[1],[0],[0],[8.276930082822219],['submit_text'],pouch,0,115,115,63,1643.8322808749508,,1643.8269772920758,1643.8322808749508,0.0032363329082727432,1644.327438791981,1644.327438791981,1644.327438791981,1644.3401967501268,1644.4294707500376,1652.104686625069,[np.float64(-0.12555555555555556)],[np.float64(-0.4111111111111111)],[1],[0],[0],[8.276930082822219],['submit_text'],pouch,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,sunny,warm,w__m,0.4,warm,0.9,116,116,0,[np.float64(-0.12555555555555556)],[np.float64(-0.4111111111111111)],[1],[0],[0],[3.5812396248802543],['submit_text'],warm,0,116,116,17,1652.112237292109,,1652.1072031669319,1652.112237292109,0.0024328751023858786,1652.6112939589657,1652.6112939589657,1652.6112939589657,1652.6112939589657,1653.012886625016,1655.6891680839472,[np.float64(-0.12555555555555556)],[np.float64(-0.4111111111111111)],[1],[0],[0],[3.5812396248802543],['submit_text'],warm,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,fruit,mango,m_n_o,0.1,mango,0.6,117,117,0,[np.float64(-0.12555555555555556)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.182127041975036],['submit_text'],mango,0,117,117,50,1655.7123127500527,,1655.6917939169798,1655.7123127500527,0.0025557500775903463,1656.1954256249592,1656.1954256249592,1656.1954256249592,1656.2078862919006,1656.284466125071,1662.8748366669752,[np.float64(-0.12555555555555556)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.182127041975036],['submit_text'],mango,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
unrelated ,breakfast,dustbin,d_s_b_n,0.1,dustbin,0.6,118,118,0,[np.float64(-0.12555555555555556)],[np.float64(-0.4088888888888889)],[1],[0],[0],[0.17471783398650587],['submit_text'],,0,118,118,113,1662.884468958946,,1662.8789885421284,1662.884468958946,0.003988875076174736,,,,,,1663.0547474171035,[np.float64(-0.12555555555555556)],[np.float64(-0.4088888888888889)],[1],[0],[0],[0.17471783398650587],['submit_text'],,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
related ,mall,store,s_o_e,0.4,store,0.9,119,119,0,[np.float64(-0.12555555555555556)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.10449487506412],['submit_text'],store,0,119,119,31,1663.066570875002,,1663.0593960420229,1663.066570875002,0.004514917032793164,1663.5615362089593,1663.5615362089593,1663.5615362089593,1663.5737995419186,1663.9555754589383,1670.1648836249951,[np.float64(-0.12555555555555556)],[np.float64(-0.4088888888888889)],[1],[0],[0],[7.10449487506412],['submit_text'],store,P4,001,2025-11-14_16h47.39.541,untitled,,2025.1.1,120.99140373053115,2025-11-14 16h48.23.399584 +0530,
